x, T_15,  T_30, T_60, T_90, T_150, T_210
0.005684, 38.7837, 46.1579, 52.1514, 53.8461, 54.4607, 54.5098
0.005688, 38.7812, 46.1553, 52.1489, 53.8436, 54.4582, 54.5073
0.005692, 38.7787, 46.1528, 52.1464, 53.8411, 54.4557, 54.5048
0.005696, 38.7762, 46.1503, 52.1439, 53.8386, 54.4532, 54.5023
0.0057, 38.7737, 46.1478, 52.1414, 53.8361, 54.4507, 54.4998
0.005704, 38.7712, 46.1453, 52.1389, 53.8336, 54.4482, 54.4973
0.005708, 38.7687, 46.1428, 52.1364, 53.8311, 54.4457, 54.4948
0.005712, 38.7662, 46.1403, 52.1339, 53.8286, 54.4432, 54.4923
0.005716, 38.7637, 46.1378, 52.1314, 53.8261, 54.4407, 54.4898
0.00572, 38.7612, 46.1353, 52.1289, 53.8236, 54.4382, 54.4873
0.005724, 38.7587, 46.1328, 52.1264, 53.8211, 54.4357, 54.4848
0.005728, 38.7562, 46.1303, 52.1239, 53.8186, 54.4332, 54.4823
0.005732, 38.7537, 46.1278, 52.1214, 53.8161, 54.4307, 54.4798
0.005736, 38.7512, 46.1253, 52.1189, 53.8136, 54.4282, 54.4773
0.00574, 38.7487, 46.1228, 52.1164, 53.8111, 54.4257, 54.4748
0.005744, 38.7462, 46.1203, 52.1139, 53.8086, 54.4232, 54.4723
0.005748, 38.7437, 46.1178, 52.1114, 53.8061, 54.4207, 54.4698
0.005752, 38.7412, 46.1153, 52.1089, 53.8036, 54.4182, 54.4673
0.005756, 38.7387, 46.1128, 52.1064, 53.8011, 54.4157, 54.4648
0.00576, 38.7362, 46.1103, 52.1039, 53.7986, 54.4132, 54.4623
0.005764, 38.7337, 46.1078, 52.1014, 53.7961, 54.4107, 54.4598
0.005768, 38.7312, 46.1054, 52.0989, 53.7936, 54.4082, 54.4574
0.005772, 38.7287, 46.1029, 52.0964, 53.7911, 54.4057, 54.4549
0.005776, 38.7262, 46.1004, 52.0939, 53.7886, 54.4032, 54.4524
0.00578, 38.7238, 46.0979, 52.0914, 53.7861, 54.4007, 54.4499
0.005784, 38.7213, 46.0954, 52.0889, 53.7836, 54.3982, 54.4474
0.005788, 38.7188, 46.0929, 52.0865, 53.7811, 54.3957, 54.4449
0.005792, 38.7163, 46.0904, 52.084, 53.7786, 54.3932, 54.4424
0.005796, 38.7138, 46.0879, 52.0815, 53.7761, 54.3908, 54.4399
0.0058, 38.7113, 46.0854, 52.079, 53.7736, 54.3883, 54.4374
0.005804, 38.7088, 46.0829, 52.0765, 53.7711, 54.3858, 54.4349
0.005808, 38.7063, 46.0804, 52.074, 53.7686, 54.3833, 54.4324
0.005812, 38.7038, 46.0779, 52.0715, 53.7661, 54.3808, 54.4299
0.005816, 38.7013, 46.0754, 52.069, 53.7637, 54.3783, 54.4274
0.00582, 38.6988, 46.0729, 52.0665, 53.7612, 54.3758, 54.4249
0.005824, 38.6964, 46.0704, 52.064, 53.7587, 54.3733, 54.4224
0.005828, 38.6939, 46.068, 52.0615, 53.7562, 54.3708, 54.42
0.005832, 38.6914, 46.0655, 52.059, 53.7537, 54.3683, 54.4175
0.005836, 38.6889, 46.063, 52.0565, 53.7512, 54.3658, 54.415
0.00584, 38.6864, 46.0605, 52.0541, 53.7487, 54.3633, 54.4125
0.005844, 38.6839, 46.058, 52.0516, 53.7462, 54.3609, 54.41
0.005848, 38.6814, 46.0555, 52.0491, 53.7437, 54.3584, 54.4075
0.005852, 38.6789, 46.053, 52.0466, 53.7412, 54.3559, 54.405
0.005856, 38.6765, 46.0505, 52.0441, 53.7388, 54.3534, 54.4025
0.00586, 38.674, 46.048, 52.0416, 53.7363, 54.3509, 54.4
0.005864, 38.6715, 46.0456, 52.0391, 53.7338, 54.3484, 54.3976
0.005868, 38.669, 46.0431, 52.0366, 53.7313, 54.3459, 54.3951
0.005872, 38.6665, 46.0406, 52.0342, 53.7288, 54.3434, 54.3926
0.005876, 38.664, 46.0381, 52.0317, 53.7263, 54.341, 54.3901
0.00588, 38.6616, 46.0356, 52.0292, 53.7238, 54.3385, 54.3876
0.005884, 38.6591, 46.0331, 52.0267, 53.7213, 54.336, 54.3851
0.005888, 38.6566, 46.0306, 52.0242, 53.7189, 54.3335, 54.3826
0.005892, 38.6541, 46.0281, 52.0217, 53.7164, 54.331, 54.3801
0.005896, 38.6516, 46.0257, 52.0192, 53.7139, 54.3285, 54.3777
0.0059, 38.6491, 46.0232, 52.0168, 53.7114, 54.326, 54.3752
0.005904, 38.6467, 46.0207, 52.0143, 53.7089, 54.3236, 54.3727
0.005908, 38.6442, 46.0182, 52.0118, 53.7064, 54.3211, 54.3702
0.005912, 38.6417, 46.0157, 52.0093, 53.704, 54.3186, 54.3677
0.005916, 38.6392, 46.0132, 52.0068, 53.7015, 54.3161, 54.3652
0.00592, 38.6367, 46.0108, 52.0043, 53.699, 54.3136, 54.3628
0.005924, 38.6343, 46.0083, 52.0019, 53.6965, 54.3111, 54.3603
0.005928, 38.6318, 46.0058, 51.9994, 53.694, 54.3087, 54.3578
0.005932, 38.6293, 46.0033, 51.9969, 53.6915, 54.3062, 54.3553
0.005936, 38.6268, 46.0008, 51.9944, 53.6891, 54.3037, 54.3528
0.00594, 38.6243, 45.9984, 51.9919, 53.6866, 54.3012, 54.3504
0.005944, 38.6219, 45.9959, 51.9895, 53.6841, 54.2987, 54.3479
0.005948, 38.6194, 45.9934, 51.987, 53.6816, 54.2963, 54.3454
0.005952, 38.6169, 45.9909, 51.9845, 53.6791, 54.2938, 54.3429
0.005956, 38.6144, 45.9884, 51.982, 53.6767, 54.2913, 54.3404
0.00596, 38.612, 45.986, 51.9795, 53.6742, 54.2888, 54.338
0.005964, 38.6095, 45.9835, 51.9771, 53.6717, 54.2863, 54.3355
0.005968, 38.607, 45.981, 51.9746, 53.6692, 54.2839, 54.333
0.005972, 38.6045, 45.9785, 51.9721, 53.6667, 54.2814, 54.3305
0.005976, 38.6021, 45.976, 51.9696, 53.6643, 54.2789, 54.328
0.00598, 38.5996, 45.9736, 51.9671, 53.6618, 54.2764, 54.3256
0.005984, 38.5971, 45.9711, 51.9647, 53.6593, 54.274, 54.3231
0.005988, 38.5946, 45.9686, 51.9622, 53.6568, 54.2715, 54.3206
0.005992, 38.5922, 45.9661, 51.9597, 53.6544, 54.269, 54.3181
0.005996, 38.5897, 45.9637, 51.9572, 53.6519, 54.2665, 54.3157
0.006, 38.5872, 45.9612, 51.9548, 53.6494, 54.2641, 54.3132
0.006004, 38.5847, 45.9587, 51.9523, 53.6469, 54.2616, 54.3107
0.006008, 38.5823, 45.9562, 51.9498, 53.6445, 54.2591, 54.3082
0.006012, 38.5798, 45.9538, 51.9473, 53.642, 54.2566, 54.3058
0.006016, 38.5773, 45.9513, 51.9449, 53.6395, 54.2542, 54.3033
0.00602, 38.5749, 45.9488, 51.9424, 53.637, 54.2517, 54.3008
0.006024, 38.5724, 45.9463, 51.9399, 53.6346, 54.2492, 54.2983
0.006028, 38.5699, 45.9439, 51.9374, 53.6321, 54.2467, 54.2959
0.006032, 38.5674, 45.9414, 51.935, 53.6296, 54.2443, 54.2934
0.006036, 38.565, 45.9389, 51.9325, 53.6272, 54.2418, 54.2909
0.00604, 38.5625, 45.9365, 51.93, 53.6247, 54.2393, 54.2885
0.006044, 38.56, 45.934, 51.9276, 53.6222, 54.2368, 54.286
0.006048, 38.5576, 45.9315, 51.9251, 53.6197, 54.2344, 54.2835
0.006052, 38.5551, 45.929, 51.9226, 53.6173, 54.2319, 54.281
0.006056, 38.5526, 45.9266, 51.9201, 53.6148, 54.2294, 54.2786
0.00606, 38.5502, 45.9241, 51.9177, 53.6123, 54.227, 54.2761
0.006064, 38.5477, 45.9216, 51.9152, 53.6099, 54.2245, 54.2736
0.006068, 38.5452, 45.9192, 51.9127, 53.6074, 54.222, 54.2712
0.006072, 38.5428, 45.9167, 51.9103, 53.6049, 54.2196, 54.2687
0.006076, 38.5403, 45.9142, 51.9078, 53.6025, 54.2171, 54.2662
0.00608, 38.5378, 45.9118, 51.9053, 53.6, 54.2146, 54.2638
0.006084, 38.5354, 45.9093, 51.9029, 53.5975, 54.2122, 54.2613
0.006088, 38.5329, 45.9068, 51.9004, 53.5951, 54.2097, 54.2588
0.006092, 38.5304, 45.9044, 51.8979, 53.5926, 54.2072, 54.2564
0.006096, 38.528, 45.9019, 51.8955, 53.5901, 54.2048, 54.2539
0.0061, 38.5255, 45.8994, 51.893, 53.5877, 54.2023, 54.2514
0.006104, 38.523, 45.897, 51.8905, 53.5852, 54.1998, 54.249
0.006108, 38.5206, 45.8945, 51.8881, 53.5827, 54.1974, 54.2465
0.006112, 38.5181, 45.892, 51.8856, 53.5803, 54.1949, 54.244
0.006116, 38.5157, 45.8896, 51.8831, 53.5778, 54.1924, 54.2416
0.00612, 38.5132, 45.8871, 51.8807, 53.5753, 54.19, 54.2391
0.006124, 38.5107, 45.8846, 51.8782, 53.5729, 54.1875, 54.2366
0.006128, 38.5083, 45.8822, 51.8757, 53.5704, 54.185, 54.2342
0.006132, 38.5058, 45.8797, 51.8733, 53.5679, 54.1826, 54.2317
0.006136, 38.5034, 45.8772, 51.8708, 53.5655, 54.1801, 54.2292
0.00614, 38.5009, 45.8748, 51.8684, 53.563, 54.1776, 54.2268
0.006144, 38.4984, 45.8723, 51.8659, 53.5605, 54.1752, 54.2243
0.006148, 38.496, 45.8699, 51.8634, 53.5581, 54.1727, 54.2219
0.006152, 38.4935, 45.8674, 51.861, 53.5556, 54.1703, 54.2194
0.006156, 38.4911, 45.8649, 51.8585, 53.5532, 54.1678, 54.2169
0.00616, 38.4886, 45.8625, 51.8561, 53.5507, 54.1653, 54.2145
0.006164, 38.4861, 45.86, 51.8536, 53.5482, 54.1629, 54.212
0.006168, 38.4837, 45.8576, 51.8511, 53.5458, 54.1604, 54.2096
0.006172, 38.4812, 45.8551, 51.8487, 53.5433, 54.158, 54.2071
0.006176, 38.4788, 45.8526, 51.8462, 53.5409, 54.1555, 54.2046
0.00618, 38.4763, 45.8502, 51.8438, 53.5384, 54.153, 54.2022
0.006184, 38.4739, 45.8477, 51.8413, 53.5359, 54.1506, 54.1997
0.006188, 38.4714, 45.8453, 51.8388, 53.5335, 54.1481, 54.1973
0.006192, 38.4689, 45.8428, 51.8364, 53.531, 54.1457, 54.1948
0.006196, 38.4665, 45.8403, 51.8339, 53.5286, 54.1432, 54.1923
0.0062, 38.464, 45.8379, 51.8315, 53.5261, 54.1408, 54.1899
0.006204, 38.4616, 45.8354, 51.829, 53.5237, 54.1383, 54.1874
0.006208, 38.4591, 45.833, 51.8265, 53.5212, 54.1358, 54.185
0.006212, 38.4567, 45.8305, 51.8241, 53.5187, 54.1334, 54.1825
0.006216, 38.4542, 45.8281, 51.8216, 53.5163, 54.1309, 54.1801
0.00622, 38.4518, 45.8256, 51.8192, 53.5138, 54.1285, 54.1776
0.006224, 38.4493, 45.8232, 51.8167, 53.5114, 54.126, 54.1752
0.006228, 38.4469, 45.8207, 51.8143, 53.5089, 54.1236, 54.1727
0.006232, 38.4444, 45.8182, 51.8118, 53.5065, 54.1211, 54.1702
0.006236, 38.442, 45.8158, 51.8094, 53.504, 54.1187, 54.1678
0.00624, 38.4395, 45.8133, 51.8069, 53.5016, 54.1162, 54.1653
0.006244, 38.4371, 45.8109, 51.8045, 53.4991, 54.1137, 54.1629
0.006248, 38.4346, 45.8084, 51.802, 53.4967, 54.1113, 54.1604
0.006252, 38.4322, 45.806, 51.7996, 53.4942, 54.1088, 54.158
0.006256, 38.4297, 45.8035, 51.7971, 53.4918, 54.1064, 54.1555
0.00626, 38.4273, 45.8011, 51.7946, 53.4893, 54.1039, 54.1531
0.006264, 38.4248, 45.7986, 51.7922, 53.4868, 54.1015, 54.1506
0.006268, 38.4224, 45.7962, 51.7897, 53.4844, 54.099, 54.1482
0.006272, 38.4199, 45.7937, 51.7873, 53.4819, 54.0966, 54.1457
0.006276, 38.4175, 45.7913, 51.7848, 53.4795, 54.0941, 54.1433
0.00628, 38.415, 45.7888, 51.7824, 53.477, 54.0917, 54.1408
0.006284, 38.4126, 45.7864, 51.7799, 53.4746, 54.0892, 54.1384
0.006288, 38.4101, 45.7839, 51.7775, 53.4721, 54.0868, 54.1359
0.006292, 38.4077, 45.7815, 51.775, 53.4697, 54.0843, 54.1335
0.006296, 38.4052, 45.779, 51.7726, 53.4672, 54.0819, 54.131
0.0063, 38.4028, 45.7766, 51.7702, 53.4648, 54.0794, 54.1286
0.006304, 38.4003, 45.7741, 51.7677, 53.4624, 54.077, 54.1261
0.006308, 38.3979, 45.7717, 51.7653, 53.4599, 54.0745, 54.1237
0.006312, 38.3955, 45.7692, 51.7628, 53.4575, 54.0721, 54.1212
0.006316, 38.393, 45.7668, 51.7604, 53.455, 54.0696, 54.1188
0.00632, 38.3906, 45.7643, 51.7579, 53.4526, 54.0672, 54.1163
0.006324, 38.3881, 45.7619, 51.7555, 53.4501, 54.0648, 54.1139
0.006328, 38.3857, 45.7595, 51.753, 53.4477, 54.0623, 54.1114
0.006332, 38.3832, 45.757, 51.7506, 53.4452, 54.0599, 54.109
0.006336, 38.3808, 45.7546, 51.7481, 53.4428, 54.0574, 54.1066
0.00634, 38.3784, 45.7521, 51.7457, 53.4403, 54.055, 54.1041
0.006344, 38.3759, 45.7497, 51.7432, 53.4379, 54.0525, 54.1017
0.006348, 38.3735, 45.7472, 51.7408, 53.4355, 54.0501, 54.0992
0.006352, 38.371, 45.7448, 51.7384, 53.433, 54.0476, 54.0968
0.006356, 38.3686, 45.7423, 51.7359, 53.4306, 54.0452, 54.0943
0.00636, 38.3661, 45.7399, 51.7335, 53.4281, 54.0428, 54.0919
0.006364, 38.3637, 45.7375, 51.731, 53.4257, 54.0403, 54.0895
0.006368, 38.3613, 45.735, 51.7286, 53.4232, 54.0379, 54.087
0.006372, 38.3588, 45.7326, 51.7261, 53.4208, 54.0354, 54.0846
0.006376, 38.3564, 45.7301, 51.7237, 53.4184, 54.033, 54.0821
0.00638, 38.354, 45.7277, 51.7213, 53.4159, 54.0305, 54.0797
0.006384, 38.3515, 45.7252, 51.7188, 53.4135, 54.0281, 54.0772
0.006388, 38.3491, 45.7228, 51.7164, 53.411, 54.0257, 54.0748
0.006392, 38.3466, 45.7204, 51.7139, 53.4086, 54.0232, 54.0724
0.006396, 38.3442, 45.7179, 51.7115, 53.4062, 54.0208, 54.0699
0.0064, 38.3418, 45.7155, 51.7091, 53.4037, 54.0183, 54.0675
0.006404, 38.3393, 45.7131, 51.7066, 53.4013, 54.0159, 54.065
0.006408, 38.3369, 45.7106, 51.7042, 53.3988, 54.0135, 54.0626
0.006412, 38.3345, 45.7082, 51.7017, 53.3964, 54.011, 54.0602
0.006416, 38.332, 45.7057, 51.6993, 53.394, 54.0086, 54.0577
0.00642, 38.3296, 45.7033, 51.6969, 53.3915, 54.0062, 54.0553
0.006424, 38.3272, 45.7009, 51.6944, 53.3891, 54.0037, 54.0529
0.006428, 38.3247, 45.6984, 51.692, 53.3866, 54.0013, 54.0504
0.006432, 38.3223, 45.696, 51.6896, 53.3842, 53.9988, 54.048
0.006436, 38.3199, 45.6936, 51.6871, 53.3818, 53.9964, 54.0456
0.00644, 38.3174, 45.6911, 51.6847, 53.3793, 53.994, 54.0431
0.006444, 38.315, 45.6887, 51.6823, 53.3769, 53.9915, 54.0407
0.006448, 38.3126, 45.6862, 51.6798, 53.3745, 53.9891, 54.0382
0.006452, 38.3101, 45.6838, 51.6774, 53.372, 53.9867, 54.0358
0.006456, 38.3077, 45.6814, 51.675, 53.3696, 53.9842, 54.0334
0.00646, 38.3053, 45.6789, 51.6725, 53.3672, 53.9818, 54.0309
0.006464, 38.3028, 45.6765, 51.6701, 53.3647, 53.9794, 54.0285
0.006468, 38.3004, 45.6741, 51.6677, 53.3623, 53.9769, 54.0261
0.006472, 38.298, 45.6716, 51.6652, 53.3599, 53.9745, 54.0236
0.006476, 38.2955, 45.6692, 51.6628, 53.3574, 53.9721, 54.0212
0.00648, 38.2931, 45.6668, 51.6604, 53.355, 53.9696, 54.0188
0.006484, 38.2907, 45.6643, 51.6579, 53.3526, 53.9672, 54.0163
0.006488, 38.2883, 45.6619, 51.6555, 53.3501, 53.9648, 54.0139
0.006492, 38.2858, 45.6595, 51.6531, 53.3477, 53.9623, 54.0115
0.006496, 38.2834, 45.6571, 51.6506, 53.3453, 53.9599, 54.0091
0.0065, 38.281, 45.6546, 51.6482, 53.3428, 53.9575, 54.0066
0.006504, 38.2785, 45.6522, 51.6458, 53.3404, 53.9551, 54.0042
0.006508, 38.2761, 45.6498, 51.6433, 53.338, 53.9526, 54.0018
0.006512, 38.2737, 45.6473, 51.6409, 53.3356, 53.9502, 53.9993
0.006516, 38.2713, 45.6449, 51.6385, 53.3331, 53.9478, 53.9969
0.00652, 38.2688, 45.6425, 51.6361, 53.3307, 53.9453, 53.9945
0.006524, 38.2664, 45.6401, 51.6336, 53.3283, 53.9429, 53.992
0.006528, 38.264, 45.6376, 51.6312, 53.3258, 53.9405, 53.9896
0.006532, 38.2616, 45.6352, 51.6288, 53.3234, 53.9381, 53.9872
0.006536, 38.2591, 45.6328, 51.6263, 53.321, 53.9356, 53.9848
0.00654, 38.2567, 45.6303, 51.6239, 53.3186, 53.9332, 53.9823
0.006544, 38.2543, 45.6279, 51.6215, 53.3161, 53.9308, 53.9799
0.006548, 38.2519, 45.6255, 51.6191, 53.3137, 53.9284, 53.9775
0.006552, 38.2494, 45.6231, 51.6166, 53.3113, 53.9259, 53.9751
0.006556, 38.247, 45.6206, 51.6142, 53.3089, 53.9235, 53.9726
0.00656, 38.2446, 45.6182, 51.6118, 53.3064, 53.9211, 53.9702
0.006564, 38.2422, 45.6158, 51.6094, 53.304, 53.9187, 53.9678
0.006568, 38.2398, 45.6134, 51.6069, 53.3016, 53.9162, 53.9654
0.006572, 38.2373, 45.6109, 51.6045, 53.2992, 53.9138, 53.9629
0.006576, 38.2349, 45.6085, 51.6021, 53.2967, 53.9114, 53.9605
0.00658, 38.2325, 45.6061, 51.5997, 53.2943, 53.909, 53.9581
0.006584, 38.2301, 45.6037, 51.5972, 53.2919, 53.9065, 53.9557
0.006588, 38.2277, 45.6013, 51.5948, 53.2895, 53.9041, 53.9532
0.006592, 38.2252, 45.5988, 51.5924, 53.2871, 53.9017, 53.9508
0.006596, 38.2228, 45.5964, 51.59, 53.2846, 53.8993, 53.9484
0.0066, 38.2204, 45.594, 51.5876, 53.2822, 53.8968, 53.946
0.006604, 38.218, 45.5916, 51.5851, 53.2798, 53.8944, 53.9436
0.006608, 38.2156, 45.5891, 51.5827, 53.2774, 53.892, 53.9411
0.006612, 38.2131, 45.5867, 51.5803, 53.2749, 53.8896, 53.9387
0.006616, 38.2107, 45.5843, 51.5779, 53.2725, 53.8872, 53.9363
0.00662, 38.2083, 45.5819, 51.5755, 53.2701, 53.8847, 53.9339
0.006624, 38.2059, 45.5795, 51.573, 53.2677, 53.8823, 53.9315
0.006628, 38.2035, 45.577, 51.5706, 53.2653, 53.8799, 53.929
0.006632, 38.2011, 45.5746, 51.5682, 53.2629, 53.8775, 53.9266
0.006636, 38.1986, 45.5722, 51.5658, 53.2604, 53.8751, 53.9242
0.00664, 38.1962, 45.5698, 51.5634, 53.258, 53.8727, 53.9218
0.006644, 38.1938, 45.5674, 51.5609, 53.2556, 53.8702, 53.9194
0.006648, 38.1914, 45.565, 51.5585, 53.2532, 53.8678, 53.917
0.006652, 38.189, 45.5625, 51.5561, 53.2508, 53.8654, 53.9145
0.006656, 38.1866, 45.5601, 51.5537, 53.2483, 53.863, 53.9121
0.00666, 38.1842, 45.5577, 51.5513, 53.2459, 53.8606, 53.9097
0.006664, 38.1817, 45.5553, 51.5489, 53.2435, 53.8582, 53.9073
0.006668, 38.1793, 45.5529, 51.5465, 53.2411, 53.8557, 53.9049
0.006672, 38.1769, 45.5505, 51.544, 53.2387, 53.8533, 53.9025
0.006676, 38.1745, 45.5481, 51.5416, 53.2363, 53.8509, 53.9
0.00668, 38.1721, 45.5456, 51.5392, 53.2339, 53.8485, 53.8976
0.006684, 38.1697, 45.5432, 51.5368, 53.2314, 53.8461, 53.8952
0.006688, 38.1673, 45.5408, 51.5344, 53.229, 53.8437, 53.8928
0.006692, 38.1649, 45.5384, 51.532, 53.2266, 53.8413, 53.8904
0.006696, 38.1625, 45.536, 51.5296, 53.2242, 53.8388, 53.888
0.0067, 38.16, 45.5336, 51.5271, 53.2218, 53.8364, 53.8856
0.006704, 38.1576, 45.5312, 51.5247, 53.2194, 53.834, 53.8832
0.006708, 38.1552, 45.5287, 51.5223, 53.217, 53.8316, 53.8807
0.006712, 38.1528, 45.5263, 51.5199, 53.2146, 53.8292, 53.8783
0.006716, 38.1504, 45.5239, 51.5175, 53.2121, 53.8268, 53.8759
0.00672, 38.148, 45.5215, 51.5151, 53.2097, 53.8244, 53.8735
0.006724, 38.1456, 45.5191, 51.5127, 53.2073, 53.822, 53.8711
0.006728, 38.1432, 45.5167, 51.5103, 53.2049, 53.8196, 53.8687
0.006732, 38.1408, 45.5143, 51.5079, 53.2025, 53.8171, 53.8663
0.006736, 38.1384, 45.5119, 51.5054, 53.2001, 53.8147, 53.8639
0.00674, 38.136, 45.5095, 51.503, 53.1977, 53.8123, 53.8615
0.006744, 38.1336, 45.5071, 51.5006, 53.1953, 53.8099, 53.8591
0.006748, 38.1312, 45.5047, 51.4982, 53.1929, 53.8075, 53.8566
0.006752, 38.1288, 45.5022, 51.4958, 53.1905, 53.8051, 53.8542
0.006756, 38.1263, 45.4998, 51.4934, 53.1881, 53.8027, 53.8518
0.00676, 38.1239, 45.4974, 51.491, 53.1857, 53.8003, 53.8494
0.006764, 38.1215, 45.495, 51.4886, 53.1832, 53.7979, 53.847
0.006768, 38.1191, 45.4926, 51.4862, 53.1808, 53.7955, 53.8446
0.006772, 38.1167, 45.4902, 51.4838, 53.1784, 53.7931, 53.8422
0.006776, 38.1143, 45.4878, 51.4814, 53.176, 53.7907, 53.8398
0.00678, 38.1119, 45.4854, 51.479, 53.1736, 53.7883, 53.8374
0.006784, 38.1095, 45.483, 51.4766, 53.1712, 53.7859, 53.835
0.006788, 38.1071, 45.4806, 51.4742, 53.1688, 53.7834, 53.8326
0.006792, 38.1047, 45.4782, 51.4718, 53.1664, 53.781, 53.8302
0.006796, 38.1023, 45.4758, 51.4694, 53.164, 53.7786, 53.8278
0.0068, 38.0999, 45.4734, 51.467, 53.1616, 53.7762, 53.8254
0.006804, 38.0975, 45.471, 51.4645, 53.1592, 53.7738, 53.823
0.006808, 38.0951, 45.4686, 51.4621, 53.1568, 53.7714, 53.8206
0.006812, 38.0927, 45.4662, 51.4597, 53.1544, 53.769, 53.8182
0.006816, 38.0903, 45.4638, 51.4573, 53.152, 53.7666, 53.8158
0.00682, 38.0879, 45.4614, 51.4549, 53.1496, 53.7642, 53.8134
0.006824, 38.0855, 45.459, 51.4525, 53.1472, 53.7618, 53.811
0.006828, 38.0831, 45.4566, 51.4501, 53.1448, 53.7594, 53.8086
0.006832, 38.0807, 45.4542, 51.4477, 53.1424, 53.757, 53.8062
0.006836, 38.0783, 45.4518, 51.4453, 53.14, 53.7546, 53.8038
0.00684, 38.0759, 45.4494, 51.4429, 53.1376, 53.7522, 53.8014
0.006844, 38.0735, 45.447, 51.4405, 53.1352, 53.7498, 53.799
0.006848, 38.0711, 45.4446, 51.4381, 53.1328, 53.7474, 53.7966
0.006852, 38.0687, 45.4422, 51.4357, 53.1304, 53.745, 53.7942
0.006856, 38.0663, 45.4398, 51.4333, 53.128, 53.7426, 53.7918
0.00686, 38.064, 45.4374, 51.4309, 53.1256, 53.7402, 53.7894
0.006864, 38.0616, 45.435, 51.4285, 53.1232, 53.7378, 53.787
0.006868, 38.0592, 45.4326, 51.4261, 53.1208, 53.7354, 53.7846
0.006872, 38.0568, 45.4302, 51.4237, 53.1184, 53.733, 53.7822
0.006876, 38.0544, 45.4278, 51.4214, 53.116, 53.7306, 53.7798
0.00688, 38.052, 45.4254, 51.419, 53.1136, 53.7282, 53.7774
0.006884, 38.0496, 45.423, 51.4166, 53.1112, 53.7258, 53.775
0.006888, 38.0472, 45.4206, 51.4142, 53.1088, 53.7235, 53.7726
0.006892, 38.0448, 45.4182, 51.4118, 53.1064, 53.7211, 53.7702
0.006896, 38.0424, 45.4158, 51.4094, 53.104, 53.7187, 53.7678
0.0069, 38.04, 45.4134, 51.407, 53.1016, 53.7163, 53.7654
0.006904, 38.0376, 45.411, 51.4046, 53.0992, 53.7139, 53.763
0.006908, 38.0352, 45.4086, 51.4022, 53.0968, 53.7115, 53.7606
0.006912, 38.0328, 45.4062, 51.3998, 53.0944, 53.7091, 53.7582
0.006916, 38.0305, 45.4038, 51.3974, 53.0921, 53.7067, 53.7558
0.00692, 38.0281, 45.4014, 51.395, 53.0897, 53.7043, 53.7534
0.006924, 38.0257, 45.399, 51.3926, 53.0873, 53.7019, 53.751
0.006928, 38.0233, 45.3967, 51.3902, 53.0849, 53.6995, 53.7487
0.006932, 38.0209, 45.3943, 51.3878, 53.0825, 53.6971, 53.7463
0.006936, 38.0185, 45.3919, 51.3854, 53.0801, 53.6947, 53.7439
0.00694, 38.0161, 45.3895, 51.3831, 53.0777, 53.6923, 53.7415
0.006944, 38.0137, 45.3871, 51.3807, 53.0753, 53.69, 53.7391
0.006948, 38.0113, 45.3847, 51.3783, 53.0729, 53.6876, 53.7367
0.006952, 38.009, 45.3823, 51.3759, 53.0705, 53.6852, 53.7343
0.006956, 38.0066, 45.3799, 51.3735, 53.0681, 53.6828, 53.7319
0.00696, 38.0042, 45.3775, 51.3711, 53.0658, 53.6804, 53.7295
0.006964, 38.0018, 45.3751, 51.3687, 53.0634, 53.678, 53.7271
0.006968, 37.9994, 45.3728, 51.3663, 53.061, 53.6756, 53.7248
0.006972, 37.997, 45.3704, 51.3639, 53.0586, 53.6732, 53.7224
0.006976, 37.9946, 45.368, 51.3616, 53.0562, 53.6708, 53.72
0.00698, 37.9923, 45.3656, 51.3592, 53.0538, 53.6685, 53.7176
0.006984, 37.9899, 45.3632, 51.3568, 53.0514, 53.6661, 53.7152
0.006988, 37.9875, 45.3608, 51.3544, 53.049, 53.6637, 53.7128
0.006992, 37.9851, 45.3584, 51.352, 53.0467, 53.6613, 53.7104
0.006996, 37.9827, 45.356, 51.3496, 53.0443, 53.6589, 53.708
0.007, 37.9803, 45.3537, 51.3472, 53.0419, 53.6565, 53.7057
0.007004, 37.978, 45.3513, 51.3448, 53.0395, 53.6541, 53.7033
0.007008, 37.9756, 45.3489, 51.3425, 53.0371, 53.6517, 53.7009
0.007012, 37.9732, 45.3465, 51.3401, 53.0347, 53.6494, 53.6985
0.007016, 37.9708, 45.3441, 51.3377, 53.0323, 53.647, 53.6961
0.00702, 37.9684, 45.3417, 51.3353, 53.03, 53.6446, 53.6937
0.007024, 37.9661, 45.3394, 51.3329, 53.0276, 53.6422, 53.6914
0.007028, 37.9637, 45.337, 51.3305, 53.0252, 53.6398, 53.689
0.007032, 37.9613, 45.3346, 51.3282, 53.0228, 53.6374, 53.6866
0.007036, 37.9589, 45.3322, 51.3258, 53.0204, 53.6351, 53.6842
0.00704, 37.9565, 45.3298, 51.3234, 53.018, 53.6327, 53.6818
0.007044, 37.9542, 45.3274, 51.321, 53.0157, 53.6303, 53.6794
0.007048, 37.9518, 45.3251, 51.3186, 53.0133, 53.6279, 53.6771
0.007052, 37.9494, 45.3227, 51.3163, 53.0109, 53.6255, 53.6747
0.007056, 37.947, 45.3203, 51.3139, 53.0085, 53.6232, 53.6723
0.00706, 37.9446, 45.3179, 51.3115, 53.0061, 53.6208, 53.6699
