x, T, Texact
0.031356, 45.019, 45.0221
0.03136, 45.0185, 45.0215
0.031364, 45.0179, 45.021
0.031368, 45.0174, 45.0204
0.031372, 45.0168, 45.0198
0.031376, 45.0162, 45.0193
0.03138, 45.0157, 45.0187
0.031384, 45.0151, 45.0182
0.031388, 45.0146, 45.0176
0.031392, 45.014, 45.0171
0.031396, 45.0134, 45.0165
0.0314, 45.0129, 45.0159
0.031404, 45.0123, 45.0154
0.031408, 45.0118, 45.0148
0.031412, 45.0112, 45.0143
0.031416, 45.0107, 45.0137
0.03142, 45.0101, 45.0132
0.031424, 45.0095, 45.0126
0.031428, 45.009, 45.012
0.031432, 45.0084, 45.0115
0.031436, 45.0079, 45.0109
0.03144, 45.0073, 45.0104
0.031444, 45.0068, 45.0098
0.031448, 45.0062, 45.0093
0.031452, 45.0057, 45.0087
0.031456, 45.0051, 45.0082
0.03146, 45.0046, 45.0076
0.031464, 45.004, 45.007
0.031468, 45.0034, 45.0065
0.031472, 45.0029, 45.0059
0.031476, 45.0023, 45.0054
0.03148, 45.0018, 45.0048
0.031484, 45.0012, 45.0043
0.031488, 45.0007, 45.0037
0.031492, 45.0001, 45.0032
0.031496, 44.9996, 45.0026
0.0315, 44.999, 45.0021
0.031504, 44.9985, 45.0015
0.031508, 44.9979, 45.001
0.031512, 44.9974, 45.0004
0.031516, 44.9968, 44.9999
0.03152, 44.9963, 44.9993
0.031524, 44.9957, 44.9988
0.031528, 44.9952, 44.9982
0.031532, 44.9946, 44.9977
0.031536, 44.9941, 44.9971
0.03154, 44.9935, 44.9966
0.031544, 44.993, 44.996
0.031548, 44.9924, 44.9955
0.031552, 44.9919, 44.9949
0.031556, 44.9913, 44.9944
0.03156, 44.9908, 44.9938
0.031564, 44.9902, 44.9933
0.031568, 44.9897, 44.9928
0.031572, 44.9892, 44.9922
0.031576, 44.9886, 44.9917
0.03158, 44.9881, 44.9911
0.031584, 44.9875, 44.9906
0.031588, 44.987, 44.99
0.031592, 44.9864, 44.9895
0.031596, 44.9859, 44.9889
0.0316, 44.9853, 44.9884
0.031604, 44.9848, 44.9878
0.031608, 44.9843, 44.9873
0.031612, 44.9837, 44.9868
0.031616, 44.9832, 44.9862
0.03162, 44.9826, 44.9857
0.031624, 44.9821, 44.9851
0.031628, 44.9815, 44.9846
0.031632, 44.981, 44.984
0.031636, 44.9804, 44.9835
0.03164, 44.9799, 44.983
0.031644, 44.9794, 44.9824
0.031648, 44.9788, 44.9819
0.031652, 44.9783, 44.9813
0.031656, 44.9777, 44.9808
0.03166, 44.9772, 44.9803
0.031664, 44.9767, 44.9797
0.031668, 44.9761, 44.9792
0.031672, 44.9756, 44.9786
0.031676, 44.975, 44.9781
0.03168, 44.9745, 44.9776
0.031684, 44.974, 44.977
0.031688, 44.9734, 44.9765
0.031692, 44.9729, 44.9759
0.031696, 44.9723, 44.9754
0.0317, 44.9718, 44.9749
0.031704, 44.9713, 44.9743
0.031708, 44.9707, 44.9738
0.031712, 44.9702, 44.9732
0.031716, 44.9697, 44.9727
0.03172, 44.9691, 44.9722
0.031724, 44.9686, 44.9716
0.031728, 44.9681, 44.9711
0.031732, 44.9675, 44.9706
0.031736, 44.967, 44.97
0.03174, 44.9664, 44.9695
0.031744, 44.9659, 44.969
0.031748, 44.9654, 44.9684
0.031752, 44.9648, 44.9679
0.031756, 44.9643, 44.9674
0.03176, 44.9638, 44.9668
0.031764, 44.9632, 44.9663
0.031768, 44.9627, 44.9658
0.031772, 44.9622, 44.9652
0.031776, 44.9616, 44.9647
0.03178, 44.9611, 44.9642
0.031784, 44.9606, 44.9636
0.031788, 44.96, 44.9631
0.031792, 44.9595, 44.9626
0.031796, 44.959, 44.962
0.0318, 44.9584, 44.9615
0.031804, 44.9579, 44.961
0.031808, 44.9574, 44.9604
0.031812, 44.9569, 44.9599
0.031816, 44.9563, 44.9594
0.03182, 44.9558, 44.9588
0.031824, 44.9553, 44.9583
0.031828, 44.9547, 44.9578
0.031832, 44.9542, 44.9573
0.031836, 44.9537, 44.9567
0.03184, 44.9531, 44.9562
0.031844, 44.9526, 44.9557
0.031848, 44.9521, 44.9551
0.031852, 44.9516, 44.9546
0.031856, 44.951, 44.9541
0.03186, 44.9505, 44.9536
0.031864, 44.95, 44.953
0.031868, 44.9495, 44.9525
0.031872, 44.9489, 44.952
0.031876, 44.9484, 44.9515
0.03188, 44.9479, 44.9509
0.031884, 44.9473, 44.9504
0.031888, 44.9468, 44.9499
0.031892, 44.9463, 44.9493
0.031896, 44.9458, 44.9488
0.0319, 44.9452, 44.9483
0.031904, 44.9447, 44.9478
0.031908, 44.9442, 44.9473
0.031912, 44.9437, 44.9467
0.031916, 44.9431, 44.9462
0.03192, 44.9426, 44.9457
0.031924, 44.9421, 44.9452
0.031928, 44.9416, 44.9446
0.031932, 44.9411, 44.9441
0.031936, 44.9405, 44.9436
0.03194, 44.94, 44.9431
0.031944, 44.9395, 44.9425
0.031948, 44.939, 44.942
0.031952, 44.9384, 44.9415
0.031956, 44.9379, 44.941
0.03196, 44.9374, 44.9405
0.031964, 44.9369, 44.9399
0.031968, 44.9364, 44.9394
0.031972, 44.9358, 44.9389
0.031976, 44.9353, 44.9384
0.03198, 44.9348, 44.9379
0.031984, 44.9343, 44.9373
0.031988, 44.9338, 44.9368
0.031992, 44.9332, 44.9363
0.031996, 44.9327, 44.9358
0.032, 44.9322, 44.9353
0.032004, 44.9317, 44.9347
0.032008, 44.9312, 44.9342
0.032012, 44.9307, 44.9337
0.032016, 44.9301, 44.9332
0.03202, 44.9296, 44.9327
0.032024, 44.9291, 44.9322
0.032028, 44.9286, 44.9316
0.032032, 44.9281, 44.9311
0.032036, 44.9276, 44.9306
0.03204, 44.927, 44.9301
0.032044, 44.9265, 44.9296
0.032048, 44.926, 44.9291
0.032052, 44.9255, 44.9286
0.032056, 44.925, 44.928
0.03206, 44.9245, 44.9275
0.032064, 44.924, 44.927
0.032068, 44.9234, 44.9265
0.032072, 44.9229, 44.926
0.032076, 44.9224, 44.9255
0.03208, 44.9219, 44.925
0.032084, 44.9214, 44.9244
0.032088, 44.9209, 44.9239
0.032092, 44.9204, 44.9234
0.032096, 44.9199, 44.9229
0.0321, 44.9193, 44.9224
0.032104, 44.9188, 44.9219
0.032108, 44.9183, 44.9214
0.032112, 44.9178, 44.9209
0.032116, 44.9173, 44.9204
0.03212, 44.9168, 44.9198
0.032124, 44.9163, 44.9193
0.032128, 44.9158, 44.9188
0.032132, 44.9153, 44.9183
0.032136, 44.9147, 44.9178
0.03214, 44.9142, 44.9173
0.032144, 44.9137, 44.9168
0.032148, 44.9132, 44.9163
0.032152, 44.9127, 44.9158
0.032156, 44.9122, 44.9153
0.03216, 44.9117, 44.9148
0.032164, 44.9112, 44.9142
0.032168, 44.9107, 44.9137
0.032172, 44.9102, 44.9132
0.032176, 44.9097, 44.9127
0.03218, 44.9092, 44.9122
0.032184, 44.9087, 44.9117
0.032188, 44.9081, 44.9112
0.032192, 44.9076, 44.9107
0.032196, 44.9071, 44.9102
0.0322, 44.9066, 44.9097
0.032204, 44.9061, 44.9092
0.032208, 44.9056, 44.9087
0.032212, 44.9051, 44.9082
0.032216, 44.9046, 44.9077
0.03222, 44.9041, 44.9072
0.032224, 44.9036, 44.9067
0.032228, 44.9031, 44.9062
0.032232, 44.9026, 44.9057
0.032236, 44.9021, 44.9052
0.03224, 44.9016, 44.9047
0.032244, 44.9011, 44.9042
0.032248, 44.9006, 44.9036
0.032252, 44.9001, 44.9031
0.032256, 44.8996, 44.9026
0.03226, 44.8991, 44.9021
0.032264, 44.8986, 44.9016
0.032268, 44.8981, 44.9011
0.032272, 44.8976, 44.9006
0.032276, 44.8971, 44.9001
0.03228, 44.8966, 44.8996
0.032284, 44.8961, 44.8991
0.032288, 44.8956, 44.8986
0.032292, 44.8951, 44.8981
0.032296, 44.8946, 44.8976
0.0323, 44.8941, 44.8971
0.032304, 44.8936, 44.8966
0.032308, 44.8931, 44.8962
0.032312, 44.8926, 44.8957
0.032316, 44.8921, 44.8952
0.03232, 44.8916, 44.8947
0.032324, 44.8911, 44.8942
0.032328, 44.8906, 44.8937
0.032332, 44.8901, 44.8932
0.032336, 44.8896, 44.8927
0.03234, 44.8891, 44.8922
0.032344, 44.8886, 44.8917
0.032348, 44.8881, 44.8912
0.032352, 44.8876, 44.8907
0.032356, 44.8871, 44.8902
0.03236, 44.8866, 44.8897
0.032364, 44.8861, 44.8892
0.032368, 44.8857, 44.8887
0.032372, 44.8852, 44.8882
0.032376, 44.8847, 44.8877
0.03238, 44.8842, 44.8872
0.032384, 44.8837, 44.8867
0.032388, 44.8832, 44.8862
0.032392, 44.8827, 44.8858
0.032396, 44.8822, 44.8853
0.0324, 44.8817, 44.8848
0.032404, 44.8812, 44.8843
0.032408, 44.8807, 44.8838
0.032412, 44.8802, 44.8833
0.032416, 44.8797, 44.8828
0.03242, 44.8793, 44.8823
0.032424, 44.8788, 44.8818
0.032428, 44.8783, 44.8813
0.032432, 44.8778, 44.8808
0.032436, 44.8773, 44.8804
0.03244, 44.8768, 44.8799
0.032444, 44.8763, 44.8794
0.032448, 44.8758, 44.8789
0.032452, 44.8753, 44.8784
0.032456, 44.8748, 44.8779
0.03246, 44.8744, 44.8774
0.032464, 44.8739, 44.8769
0.032468, 44.8734, 44.8764
0.032472, 44.8729, 44.876
0.032476, 44.8724, 44.8755
0.03248, 44.8719, 44.875
0.032484, 44.8714, 44.8745
0.032488, 44.871, 44.874
0.032492, 44.8705, 44.8735
0.032496, 44.87, 44.873
0.0325, 44.8695, 44.8726
0.032504, 44.869, 44.8721
0.032508, 44.8685, 44.8716
0.032512, 44.868, 44.8711
0.032516, 44.8676, 44.8706
0.03252, 44.8671, 44.8701
0.032524, 44.8666, 44.8696
0.032528, 44.8661, 44.8692
0.032532, 44.8656, 44.8687
0.032536, 44.8651, 44.8682
0.03254, 44.8647, 44.8677
0.032544, 44.8642, 44.8672
0.032548, 44.8637, 44.8668
0.032552, 44.8632, 44.8663
0.032556, 44.8627, 44.8658
0.03256, 44.8622, 44.8653
0.032564, 44.8618, 44.8648
0.032568, 44.8613, 44.8643
0.032572, 44.8608, 44.8639
0.032576, 44.8603, 44.8634
0.03258, 44.8598, 44.8629
0.032584, 44.8594, 44.8624
0.032588, 44.8589, 44.8619
0.032592, 44.8584, 44.8615
0.032596, 44.8579, 44.861
0.0326, 44.8574, 44.8605
0.032604, 44.857, 44.86
0.032608, 44.8565, 44.8595
0.032612, 44.856, 44.8591
0.032616, 44.8555, 44.8586
0.03262, 44.8551, 44.8581
0.032624, 44.8546, 44.8576
0.032628, 44.8541, 44.8572
0.032632, 44.8536, 44.8567
0.032636, 44.8531, 44.8562
0.03264, 44.8527, 44.8557
0.032644, 44.8522, 44.8553
0.032648, 44.8517, 44.8548
0.032652, 44.8512, 44.8543
0.032656, 44.8508, 44.8538
0.03266, 44.8503, 44.8534
0.032664, 44.8498, 44.8529
0.032668, 44.8493, 44.8524
0.032672, 44.8489, 44.8519
0.032676, 44.8484, 44.8515
0.03268, 44.8479, 44.851
0.032684, 44.8474, 44.8505
0.032688, 44.847, 44.85
0.032692, 44.8465, 44.8496
0.032696, 44.846, 44.8491
0.0327, 44.8456, 44.8486
0.032704, 44.8451, 44.8481
0.032708, 44.8446, 44.8477
0.032712, 44.8441, 44.8472
0.032716, 44.8437, 44.8467
0.03272, 44.8432, 44.8463
0.032724, 44.8427, 44.8458
0.032728, 44.8423, 44.8453
0.032732, 44.8418, 44.8449
0.032736, 44.8413, 44.8444
0.03274, 44.8408, 44.8439
0.032744, 44.8404, 44.8434
0.032748, 44.8399, 44.843
0.032752, 44.8394, 44.8425
0.032756, 44.839, 44.842
0.03276, 44.8385, 44.8416
0.032764, 44.838, 44.8411
0.032768, 44.8376, 44.8406
0.032772, 44.8371, 44.8402
0.032776, 44.8366, 44.8397
0.03278, 44.8362, 44.8392
0.032784, 44.8357, 44.8388
0.032788, 44.8352, 44.8383
0.032792, 44.8348, 44.8378
0.032796, 44.8343, 44.8374
0.0328, 44.8338, 44.8369
0.032804, 44.8334, 44.8364
0.032808, 44.8329, 44.836
0.032812, 44.8324, 44.8355
0.032816, 44.832, 44.835
0.03282, 44.8315, 44.8346
0.032824, 44.831, 44.8341
0.032828, 44.8306, 44.8336
0.032832, 44.8301, 44.8332
0.032836, 44.8296, 44.8327
0.03284, 44.8292, 44.8323
0.032844, 44.8287, 44.8318
0.032848, 44.8283, 44.8313
0.032852, 44.8278, 44.8309
0.032856, 44.8273, 44.8304
0.03286, 44.8269, 44.8299
0.032864, 44.8264, 44.8295
0.032868, 44.8259, 44.829
0.032872, 44.8255, 44.8286
0.032876, 44.825, 44.8281
0.03288, 44.8246, 44.8276
0.032884, 44.8241, 44.8272
0.032888, 44.8236, 44.8267
0.032892, 44.8232, 44.8263
0.032896, 44.8227, 44.8258
0.0329, 44.8223, 44.8253
0.032904, 44.8218, 44.8249
0.032908, 44.8214, 44.8244
0.032912, 44.8209, 44.824
0.032916, 44.8204, 44.8235
0.03292, 44.82, 44.823
0.032924, 44.8195, 44.8226
0.032928, 44.8191, 44.8221
0.032932, 44.8186, 44.8217
0.032936, 44.8181, 44.8212
0.03294, 44.8177, 44.8208
0.032944, 44.8172, 44.8203
0.032948, 44.8168, 44.8198
0.032952, 44.8163, 44.8194
0.032956, 44.8159, 44.8189
0.03296, 44.8154, 44.8185
0.032964, 44.815, 44.818
0.032968, 44.8145, 44.8176
0.032972, 44.814, 44.8171
0.032976, 44.8136, 44.8167
0.03298, 44.8131, 44.8162
0.032984, 44.8127, 44.8158
0.032988, 44.8122, 44.8153
0.032992, 44.8118, 44.8148
0.032996, 44.8113, 44.8144
0.033, 44.8109, 44.8139
0.033004, 44.8104, 44.8135
0.033008, 44.81, 44.813
0.033012, 44.8095, 44.8126
0.033016, 44.8091, 44.8121
0.03302, 44.8086, 44.8117
0.033024, 44.8082, 44.8112
0.033028, 44.8077, 44.8108
0.033032, 44.8073, 44.8103
0.033036, 44.8068, 44.8099
0.03304, 44.8064, 44.8094
0.033044, 44.8059, 44.809
0.033048, 44.8055, 44.8085
0.033052, 44.805, 44.8081
0.033056, 44.8046, 44.8076
0.03306, 44.8041, 44.8072
0.033064, 44.8037, 44.8067
0.033068, 44.8032, 44.8063
0.033072, 44.8028, 44.8058
0.033076, 44.8023, 44.8054
0.03308, 44.8019, 44.8049
0.033084, 44.8014, 44.8045
0.033088, 44.801, 44.804
0.033092, 44.8005, 44.8036
0.033096, 44.8001, 44.8032
0.0331, 44.7996, 44.8027
0.033104, 44.7992, 44.8023
0.033108, 44.7987, 44.8018
0.033112, 44.7983, 44.8014
0.033116, 44.7979, 44.8009
0.03312, 44.7974, 44.8005
0.033124, 44.797, 44.8
0.033128, 44.7965, 44.7996
0.033132, 44.7961, 44.7991
0.033136, 44.7956, 44.7987
0.03314, 44.7952, 44.7983
0.033144, 44.7947, 44.7978
0.033148, 44.7943, 44.7974
0.033152, 44.7939, 44.7969
0.033156, 44.7934, 44.7965
0.03316, 44.793, 44.796
0.033164, 44.7925, 44.7956
0.033168, 44.7921, 44.7952
0.033172, 44.7916, 44.7947
0.033176, 44.7912, 44.7943
0.03318, 44.7908, 44.7938
0.033184, 44.7903, 44.7934
0.033188, 44.7899, 44.793
0.033192, 44.7894, 44.7925
0.033196, 44.789, 44.7921
0.0332, 44.7886, 44.7916
0.033204, 44.7881, 44.7912
0.033208, 44.7877, 44.7908
0.033212, 44.7872, 44.7903
0.033216, 44.7868, 44.7899
0.03322, 44.7864, 44.7894
0.033224, 44.7859, 44.789
0.033228, 44.7855, 44.7886
0.033232, 44.7851, 44.7881
0.033236, 44.7846, 44.7877
0.03324, 44.7842, 44.7873
0.033244, 44.7837, 44.7868
0.033248, 44.7833, 44.7864
0.033252, 44.7829, 44.7859
0.033256, 44.7824, 44.7855
0.03326, 44.782, 44.7851
0.033264, 44.7816, 44.7846
0.033268, 44.7811, 44.7842
0.033272, 44.7807, 44.7838
0.033276, 44.7803, 44.7833
0.03328, 44.7798, 44.7829
0.033284, 44.7794, 44.7825
0.033288, 44.779, 44.782
0.033292, 44.7785, 44.7816
0.033296, 44.7781, 44.7812
0.0333, 44.7777, 44.7807
0.033304, 44.7772, 44.7803
0.033308, 44.7768, 44.7799
0.033312, 44.7764, 44.7794
0.033316, 44.7759, 44.779
0.03332, 44.7755, 44.7786
0.033324, 44.7751, 44.7781
0.033328, 44.7746, 44.7777
0.033332, 44.7742, 44.7773
0.033336, 44.7738, 44.7768
0.03334, 44.7733, 44.7764
0.033344, 44.7729, 44.776
0.033348, 44.7725, 44.7756
0.033352, 44.7721, 44.7751
0.033356, 44.7716, 44.7747
0.03336, 44.7712, 44.7743
0.033364, 44.7708, 44.7738
0.033368, 44.7703, 44.7734
0.033372, 44.7699, 44.773
0.033376, 44.7695, 44.7726
0.03338, 44.769, 44.7721
0.033384, 44.7686, 44.7717
0.033388, 44.7682, 44.7713
0.033392, 44.7678, 44.7708
0.033396, 44.7673, 44.7704
0.0334, 44.7669, 44.77
0.033404, 44.7665, 44.7696
0.033408, 44.7661, 44.7691
0.033412, 44.7656, 44.7687
0.033416, 44.7652, 44.7683
0.03342, 44.7648, 44.7679
0.033424, 44.7644, 44.7674
0.033428, 44.7639, 44.767
0.033432, 44.7635, 44.7666
0.033436, 44.7631, 44.7662
0.03344, 44.7627, 44.7657
0.033444, 44.7622, 44.7653
0.033448, 44.7618, 44.7649
0.033452, 44.7614, 44.7645
0.033456, 44.761, 44.764
0.03346, 44.7605, 44.7636
0.033464, 44.7601, 44.7632
0.033468, 44.7597, 44.7628
0.033472, 44.7593, 44.7624
0.033476, 44.7589, 44.7619
0.03348, 44.7584, 44.7615
0.033484, 44.758, 44.7611
0.033488, 44.7576, 44.7607
0.033492, 44.7572, 44.7603
0.033496, 44.7568, 44.7598
0.0335, 44.7563, 44.7594
0.033504, 44.7559, 44.759
0.033508, 44.7555, 44.7586
0.033512, 44.7551, 44.7582
0.033516, 44.7547, 44.7577
0.03352, 44.7542, 44.7573
0.033524, 44.7538, 44.7569
0.033528, 44.7534, 44.7565
0.033532, 44.753, 44.7561
0.033536, 44.7526, 44.7556
0.03354, 44.7521, 44.7552
0.033544, 44.7517, 44.7548
0.033548, 44.7513, 44.7544
0.033552, 44.7509, 44.754
0.033556, 44.7505, 44.7536
0.03356, 44.7501, 44.7531
0.033564, 44.7496, 44.7527
0.033568, 44.7492, 44.7523
0.033572, 44.7488, 44.7519
0.033576, 44.7484, 44.7515
0.03358, 44.748, 44.7511
0.033584, 44.7476, 44.7507
0.033588, 44.7472, 44.7502
0.033592, 44.7467, 44.7498
0.033596, 44.7463, 44.7494
0.0336, 44.7459, 44.749
0.033604, 44.7455, 44.7486
0.033608, 44.7451, 44.7482
0.033612, 44.7447, 44.7478
0.033616, 44.7443, 44.7473
0.03362, 44.7439, 44.7469
0.033624, 44.7434, 44.7465
0.033628, 44.743, 44.7461
0.033632, 44.7426, 44.7457
0.033636, 44.7422, 44.7453
0.03364, 44.7418, 44.7449
0.033644, 44.7414, 44.7445
0.033648, 44.741, 44.7441
0.033652, 44.7406, 44.7436
0.033656, 44.7402, 44.7432
0.03366, 44.7397, 44.7428
0.033664, 44.7393, 44.7424
0.033668, 44.7389, 44.742
0.033672, 44.7385, 44.7416
0.033676, 44.7381, 44.7412
0.03368, 44.7377, 44.7408
0.033684, 44.7373, 44.7404
0.033688, 44.7369, 44.74
0.033692, 44.7365, 44.7396
0.033696, 44.7361, 44.7391
0.0337, 44.7357, 44.7387
0.033704, 44.7353, 44.7383
0.033708, 44.7348, 44.7379
0.033712, 44.7344, 44.7375
0.033716, 44.734, 44.7371
0.03372, 44.7336, 44.7367
0.033724, 44.7332, 44.7363
0.033728, 44.7328, 44.7359
0.033732, 44.7324, 44.7355
0.033736, 44.732, 44.7351
0.03374, 44.7316, 44.7347
0.033744, 44.7312, 44.7343
0.033748, 44.7308, 44.7339
0.033752, 44.7304, 44.7335
0.033756, 44.73, 44.7331
0.03376, 44.7296, 44.7327
0.033764, 44.7292, 44.7323
0.033768, 44.7288, 44.7319
0.033772, 44.7284, 44.7315
0.033776, 44.728, 44.7311
0.03378, 44.7276, 44.7307
0.033784, 44.7272, 44.7303
0.033788, 44.7268, 44.7299
0.033792, 44.7264, 44.7295
0.033796, 44.726, 44.7291
0.0338, 44.7256, 44.7287
0.033804, 44.7252, 44.7283
0.033808, 44.7248, 44.7279
0.033812, 44.7244, 44.7275
0.033816, 44.724, 44.7271
0.03382, 44.7236, 44.7267
0.033824, 44.7232, 44.7263
0.033828, 44.7228, 44.7259
0.033832, 44.7224, 44.7255
0.033836, 44.722, 44.7251
0.03384, 44.7216, 44.7247
0.033844, 44.7212, 44.7243
0.033848, 44.7208, 44.7239
0.033852, 44.7204, 44.7235
0.033856, 44.72, 44.7231
0.03386, 44.7196, 44.7227
0.033864, 44.7192, 44.7223
0.033868, 44.7188, 44.7219
0.033872, 44.7184, 44.7215
0.033876, 44.718, 44.7211
0.03388, 44.7176, 44.7207
0.033884, 44.7172, 44.7203
0.033888, 44.7168, 44.7199
0.033892, 44.7164, 44.7195
0.033896, 44.716, 44.7191
0.0339, 44.7156, 44.7187
0.033904, 44.7152, 44.7183
0.033908, 44.7149, 44.7179
0.033912, 44.7145, 44.7175
0.033916, 44.7141, 44.7172
0.03392, 44.7137, 44.7168
0.033924, 44.7133, 44.7164
0.033928, 44.7129, 44.716
0.033932, 44.7125, 44.7156
0.033936, 44.7121, 44.7152
0.03394, 44.7117, 44.7148
0.033944, 44.7113, 44.7144
0.033948, 44.7109, 44.714
0.033952, 44.7105, 44.7136
0.033956, 44.7101, 44.7132
0.03396, 44.7098, 44.7128
0.033964, 44.7094, 44.7125
0.033968, 44.709, 44.7121
0.033972, 44.7086, 44.7117
0.033976, 44.7082, 44.7113
0.03398, 44.7078, 44.7109
0.033984, 44.7074, 44.7105
0.033988, 44.707, 44.7101
0.033992, 44.7066, 44.7097
0.033996, 44.7063, 44.7093
0.034, 44.7059, 44.709
0.034004, 44.7055, 44.7086
0.034008, 44.7051, 44.7082
0.034012, 44.7047, 44.7078
0.034016, 44.7043, 44.7074
0.03402, 44.7039, 44.707
0.034024, 44.7036, 44.7066
0.034028, 44.7032, 44.7063
0.034032, 44.7028, 44.7059
0.034036, 44.7024, 44.7055
0.03404, 44.702, 44.7051
0.034044, 44.7016, 44.7047
0.034048, 44.7012, 44.7043
0.034052, 44.7009, 44.7039
0.034056, 44.7005, 44.7036
0.03406, 44.7001, 44.7032
0.034064, 44.6997, 44.7028
0.034068, 44.6993, 44.7024
0.034072, 44.6989, 44.702
0.034076, 44.6986, 44.7016
0.03408, 44.6982, 44.7013
0.034084, 44.6978, 44.7009
0.034088, 44.6974, 44.7005
0.034092, 44.697, 44.7001
0.034096, 44.6966, 44.6997
0.0341, 44.6963, 44.6994
0.034104, 44.6959, 44.699
0.034108, 44.6955, 44.6986
0.034112, 44.6951, 44.6982
0.034116, 44.6947, 44.6978
0.03412, 44.6944, 44.6975
0.034124, 44.694, 44.6971
0.034128, 44.6936, 44.6967
0.034132, 44.6932, 44.6963
0.034136, 44.6928, 44.6959
0.03414, 44.6925, 44.6956
0.034144, 44.6921, 44.6952
0.034148, 44.6917, 44.6948
0.034152, 44.6913, 44.6944
0.034156, 44.691, 44.6941
0.03416, 44.6906, 44.6937
0.034164, 44.6902, 44.6933
0.034168, 44.6898, 44.6929
0.034172, 44.6895, 44.6925
0.034176, 44.6891, 44.6922
0.03418, 44.6887, 44.6918
0.034184, 44.6883, 44.6914
0.034188, 44.6879, 44.691
0.034192, 44.6876, 44.6907
0.034196, 44.6872, 44.6903
0.0342, 44.6868, 44.6899
0.034204, 44.6865, 44.6895
0.034208, 44.6861, 44.6892
0.034212, 44.6857, 44.6888
0.034216, 44.6853, 44.6884
0.03422, 44.685, 44.6881
0.034224, 44.6846, 44.6877
0.034228, 44.6842, 44.6873
0.034232, 44.6838, 44.6869
0.034236, 44.6835, 44.6866
0.03424, 44.6831, 44.6862
0.034244, 44.6827, 44.6858
0.034248, 44.6824, 44.6854
0.034252, 44.682, 44.6851
0.034256, 44.6816, 44.6847
0.03426, 44.6812, 44.6843
0.034264, 44.6809, 44.684
0.034268, 44.6805, 44.6836
0.034272, 44.6801, 44.6832
0.034276, 44.6798, 44.6829
0.03428, 44.6794, 44.6825
0.034284, 44.679, 44.6821
0.034288, 44.6787, 44.6817
0.034292, 44.6783, 44.6814
0.034296, 44.6779, 44.681
0.0343, 44.6775, 44.6806
0.034304, 44.6772, 44.6803
0.034308, 44.6768, 44.6799
0.034312, 44.6764, 44.6795
0.034316, 44.6761, 44.6792
0.03432, 44.6757, 44.6788
0.034324, 44.6753, 44.6784
0.034328, 44.675, 44.6781
0.034332, 44.6746, 44.6777
0.034336, 44.6742, 44.6773
0.03434, 44.6739, 44.677
0.034344, 44.6735, 44.6766
0.034348, 44.6732, 44.6762
0.034352, 44.6728, 44.6759
0.034356, 44.6724, 44.6755
0.03436, 44.6721, 44.6752
0.034364, 44.6717, 44.6748
0.034368, 44.6713, 44.6744
0.034372, 44.671, 44.6741
0.034376, 44.6706, 44.6737
0.03438, 44.6702, 44.6733
0.034384, 44.6699, 44.673
0.034388, 44.6695, 44.6726
0.034392, 44.6692, 44.6723
0.034396, 44.6688, 44.6719
0.0344, 44.6684, 44.6715
0.034404, 44.6681, 44.6712
0.034408, 44.6677, 44.6708
0.034412, 44.6673, 44.6704
0.034416, 44.667, 44.6701
0.03442, 44.6666, 44.6697
0.034424, 44.6663, 44.6694
0.034428, 44.6659, 44.669
0.034432, 44.6655, 44.6686
0.034436, 44.6652, 44.6683
0.03444, 44.6648, 44.6679
0.034444, 44.6645, 44.6676
0.034448, 44.6641, 44.6672
0.034452, 44.6638, 44.6669
0.034456, 44.6634, 44.6665
0.03446, 44.663, 44.6661
0.034464, 44.6627, 44.6658
0.034468, 44.6623, 44.6654
0.034472, 44.662, 44.6651
0.034476, 44.6616, 44.6647
0.03448, 44.6613, 44.6644
0.034484, 44.6609, 44.664
0.034488, 44.6605, 44.6636
0.034492, 44.6602, 44.6633
0.034496, 44.6598, 44.6629
0.0345, 44.6595, 44.6626
0.034504, 44.6591, 44.6622
0.034508, 44.6588, 44.6619
0.034512, 44.6584, 44.6615
0.034516, 44.6581, 44.6612
0.03452, 44.6577, 44.6608
0.034524, 44.6574, 44.6605
0.034528, 44.657, 44.6601
0.034532, 44.6566, 44.6597
0.034536, 44.6563, 44.6594
0.03454, 44.6559, 44.659
0.034544, 44.6556, 44.6587
0.034548, 44.6552, 44.6583
0.034552, 44.6549, 44.658
0.034556, 44.6545, 44.6576
0.03456, 44.6542, 44.6573
0.034564, 44.6538, 44.6569
0.034568, 44.6535, 44.6566
0.034572, 44.6531, 44.6562
0.034576, 44.6528, 44.6559
0.03458, 44.6524, 44.6555
0.034584, 44.6521, 44.6552
0.034588, 44.6517, 44.6548
0.034592, 44.6514, 44.6545
0.034596, 44.651, 44.6541
0.0346, 44.6507, 44.6538
0.034604, 44.6503, 44.6534
0.034608, 44.65, 44.6531
0.034612, 44.6496, 44.6527
0.034616, 44.6493, 44.6524
0.03462, 44.6489, 44.652
0.034624, 44.6486, 44.6517
0.034628, 44.6483, 44.6514
0.034632, 44.6479, 44.651
0.034636, 44.6476, 44.6507
0.03464, 44.6472, 44.6503
0.034644, 44.6469, 44.65
0.034648, 44.6465, 44.6496
0.034652, 44.6462, 44.6493
0.034656, 44.6458, 44.6489
0.03466, 44.6455, 44.6486
0.034664, 44.6451, 44.6482
0.034668, 44.6448, 44.6479
0.034672, 44.6445, 44.6476
0.034676, 44.6441, 44.6472
0.03468, 44.6438, 44.6469
